Date,LTP,Change,High,Low,Open,Quantity,Turnover
2023/10/02,307.00,0,311.00,302.00,302.30,"9,722","2,984,115.00"
2023/10/01,307.00,-2.48,310.00,305.10,309.00,"10,566","3,239,516.90"
2023/09/27,314.80,-1.93,317.00,310.10,316.00,"11,868","3,731,401.30"
2023/09/26,321.00,1.94,325.00,316.00,319.00,"14,877","4,752,461.50"
2023/09/25,314.90,-0.66,322.30,311.00,311.00,"12,173","3,844,058.60"
2023/09/24,317.00,-1.55,325.00,311.00,321.00,"24,413","7,732,976.70"
2023/09/21,322.00,2.55,329.90,315.00,319.00,"25,128","8,156,347.60"
2023/09/19,314.00,4.7,314.00,294.00,294.70,"16,310","4,954,555.60"
2023/09/18,299.90,1.66,301.00,289.50,290.10,"6,203","1,848,600.40"
2023/09/17,295.00,-3.59,305.00,292.20,302.00,"11,969","3,556,105.00"
2023/09/13,306.00,3.45,307.00,296.00,301.40,"13,883","4,207,409.50"
2023/09/12,295.80,-1.4,301.00,293.00,301.00,"10,820","3,214,440.90"
2023/09/11,300.00,4.17,302.00,290.10,291.80,"10,807","3,215,025.20"
2023/09/10,288.00,0.7,293.90,285.00,290.00,"7,917","2,287,273.50"
2023/09/07,286.00,-2.32,293.70,283.10,288.00,"7,759","2,213,876.40"
2023/09/05,292.80,-0.75,298.90,289.10,295.00,"8,422","2,464,591.40"
2023/09/04,295.00,0.34,298.00,292.00,292.00,"8,574","2,529,713.80"
2023/09/03,294.00,-1.34,298.80,292.00,295.00,"8,643","2,541,331.00"
2023/08/30,298.00,-0.67,305.00,297.20,303.00,"4,346","1,301,564.50"
2023/08/29,300.00,0,305.00,298.50,300.00,"4,947","1,482,912.00"
2023/08/28,300.00,-0.92,308.00,299.00,302.00,"5,505","1,670,363.00"
2023/08/27,298.00,-3.25,307.90,297.00,303.00,"11,555","3,472,587.90"
2023/08/24,308.00,-2.62,314.00,305.00,314.00,"13,246","4,082,326.60"
2023/08/23,316.30,2.4,318.00,303.00,303.00,"11,769","3,708,895.10"
2023/08/22,308.90,3.31,310.90,295.00,295.20,"11,541","3,493,728.10"
2023/08/21,299.00,-2.06,305.90,297.00,301.10,"17,990","5,391,303.00"
2023/08/20,305.30,-1.52,315.00,305.00,311.00,"5,394","1,654,945.50"
2023/08/17,310.00,0.65,314.20,308.00,314.00,"18,005","5,607,748.30"
2023/08/16,308.00,-1.28,316.00,305.20,316.00,"16,624","5,143,178.90"
2023/08/15,312.00,-1.58,322.00,309.00,312.00,"19,668","6,151,100.00"
2023/08/14,317.00,-1.55,328.40,316.00,316.00,"17,254","5,546,244.10"
2023/08/13,322.00,-0.59,330.00,318.00,330.00,"14,576","4,698,360.80"
2023/08/10,323.90,1.86,329.00,315.60,323.90,"24,240","7,868,154.50"
2023/08/09,318.00,2.7,318.00,303.10,311.00,"26,432","8,264,981.60"
2023/08/08,307.00,-2.51,317.40,305.40,311.10,"17,681","5,477,338.60"
2023/08/07,314.90,0.96,320.00,309.00,318.00,"22,858","7,180,686.80"
2023/08/06,311.90,-6.34,328.40,310.00,326.40,"61,524","19,552,487.80"
2023/08/03,333.00,-0.57,338.00,329.00,338.00,"15,684","5,232,855.60"
2023/08/02,334.90,2.73,334.90,320.00,320.00,"34,268","11,321,740.80"
2023/08/01,326.00,-2.4,340.60,323.00,340.60,"36,408","11,944,593.00"
2023/07/31,334.00,1.24,340.00,328.30,335.00,"31,405","10,492,916.60"
2023/07/30,329.90,-1.84,342.00,328.00,342.00,"29,724","9,844,273.20"
2023/07/27,336.10,-1.98,350.80,333.20,343.00,"33,681","11,511,835.90"
2023/07/26,342.90,0,348.80,336.10,336.10,"28,298","9,705,065.90"
2023/07/25,342.90,-2.03,356.90,339.00,356.90,"61,503","21,055,335.60"
2023/07/24,350.00,-2.62,361.00,348.00,361.00,"39,042","13,810,313.80"
2023/07/23,359.40,1.55,365.00,350.00,360.80,"50,242","17,922,466.70"
2023/07/20,353.90,-0.87,364.00,352.40,364.00,"43,586","15,453,939.90"
2023/07/19,357.00,-1.92,371.00,356.00,371.00,"37,862","13,632,602.40"
2023/07/18,364.00,-1.6,377.00,358.10,377.00,"56,943","20,870,448.80"
2023/07/17,369.90,5.38,372.00,347.60,358.00,"53,039","19,334,141.20"
2023/07/16,351.00,-0.57,360.00,348.00,360.00,"56,821","20,065,981.30"
2023/07/13,353.00,-1.94,366.80,350.00,360.00,"62,073","22,168,420.10"
2023/07/12,360.00,-5.26,390.00,359.00,387.60,"139,441","51,030,755.90"
2023/07/11,380.00,3.26,388.90,360.00,375.20,"107,378","40,381,968.30"
2023/07/10,368.00,6.36,372.00,347.00,352.90,"166,418","59,845,501.50"
2023/07/09,346.00,4.25,347.00,332.00,335.00,"101,114","34,680,604.30"
2023/07/06,331.90,0.03,338.10,327.00,338.00,"55,827","18,516,447.70"
2023/07/05,331.80,2.66,346.80,326.40,329.60,"202,397","68,364,692.00"
2023/07/04,323.20,2.93,328.00,316.20,320.00,"42,308","13,620,749.80"
2023/07/03,314.00,-1.16,327.00,312.80,315.30,"67,968","21,804,772.00"
2023/07/02,317.70,-0.87,336.90,315.10,326.90,"80,442","26,263,398.80"
2023/06/28,320.50,-3.46,338.60,319.00,338.60,"60,964","19,829,113.60"
2023/06/27,332.00,1.22,339.00,327.00,334.50,"82,907","27,612,940.30"
2023/06/26,328.00,1.86,335.00,321.00,328.40,"104,331","34,346,587.30"
2023/06/25,322.00,4.51,323.00,307.80,314.20,"45,476","14,482,097.90"
2023/06/22,308.10,-0.26,317.00,306.00,313.90,"33,687","10,476,083.00"
2023/06/21,308.90,-0.06,318.00,306.00,315.20,"46,448","14,450,914.10"
2023/06/20,309.10,-4.54,331.00,309.00,330.20,"77,437","24,859,735.00"
2023/06/19,323.80,8.01,327.40,300.00,305.70,"115,843","36,886,576.70"
2023/06/18,299.80,2.71,300.00,295.00,297.70,"42,190","12,557,610.40"
2023/06/15,291.90,-0.38,298.00,287.40,298.00,"29,646","8,611,382.90"
2023/06/14,293.00,-1.35,304.00,288.00,297.00,"47,616","14,154,520.40"
2023/06/13,297.00,2.2,302.00,285.00,285.00,"41,900","12,400,838.40"
2023/06/12,290.60,-1.49,304.40,286.20,299.00,"19,849","5,819,303.30"
2023/06/11,295.00,4.98,300.00,285.00,285.00,"55,474","16,396,189.60"
2023/06/08,281.00,-0.35,284.90,280.00,282.00,"10,071","2,839,618.00"
2023/06/07,282.00,0,290.00,279.00,286.00,"16,689","4,753,704.40"
2023/06/06,282.00,1.11,284.00,279.00,280.00,"16,937","4,773,047.70"
2023/06/05,278.90,-0.99,285.90,275.20,282.00,"19,468","5,442,808.80"
2023/06/04,281.70,4.37,286.00,270.00,270.00,"17,320","4,839,466.30"
2023/06/01,269.90,1.54,274.80,260.50,269.00,"14,995","4,023,591.60"
2023/05/31,265.80,-2.28,274.90,262.00,267.00,"26,962","7,188,039.30"
2023/05/30,272.00,-4.56,285.00,270.00,280.00,"24,843","6,804,196.00"
2023/05/28,285.00,-3.65,296.00,284.50,290.00,"13,838","4,001,290.20"
2023/05/24,295.80,2,295.80,286.00,286.00,"22,576","6,567,427.50"
2023/05/23,290.00,4.32,290.00,276.00,281.20,"28,201","8,052,602.10"
2023/05/22,278.00,2.55,283.00,268.00,272.00,"12,137","3,347,687.30"
2023/05/21,271.10,-2.83,283.90,271.00,280.00,"16,310","4,530,175.00"
2023/05/18,279.00,2.95,281.90,271.00,271.00,"15,640","4,344,370.90"
2023/05/17,271.00,2.69,271.00,263.00,263.90,"4,938","1,324,000.90"
2023/05/16,263.90,0.34,265.00,255.50,257.80,"4,816","1,261,774.50"
