stock_a,stock_b,Cointegration_P-Value,ADF_P-Value,Mean_Reversion_Coefficient,Observations
NMBMF,CGH,0.02915964319815942,5.766517234020168e-05,-0.014982854202733223,1388
NMBMF,KDL,0.012765088996812095,2.9976240243062317e-05,-0.0423692880478148,614
NMBMF,BHPL,0.00047642910568836556,1.0166157749693164e-05,-0.04371546591296004,692
NMBMF,NICFC,0.019116541855553892,0.03368688948669382,-0.0268691664810923,806
NMBMF,MLBS,0.006810859806430909,0.046819010715009546,-0.009150885860406266,1147
NMBMF,NTC,0.014186218796389871,0.0450619178167389,-0.0044314712899632125,3124
NMBMF,BBC,0.04381370560574281,0.008700235314881634,-0.008065014383212785,2630
NMBMF,LICN,0.014281922353420662,0.01504637887043556,-0.005208865703327513,3124
NMBMF,PRSF,0.00048727186341329963,0.007607548175502458,-0.04555645778704079,537
MBJC,SAGF,0.0034835968898599273,3.446603609109474e-05,-0.0889360116004117,622
MBJC,KKHC,5.267097151204142e-08,7.74552167540107e-10,-0.042977979649557296,1066
MBJC,NLICL,8.291776100970118e-09,1.0717305422705796e-08,-0.04204516578606973,1066
MBJC,RHPL,1.717210540716652e-07,2.1603418168994898e-08,-0.03929248098083761,1066
MBJC,RURU,0.02251151329022307,0.0014532724672541785,-0.01990621326232055,1066
MBJC,NYADI,0.0043452767351181655,0.00023064534121635665,-0.0176369290109802,1066
MBJC,MBL,0.0005931961755404511,1.094729772811341e-05,-0.022008959361480226,1066
MBJC,BPCL,7.909828500227682e-05,4.337433082289901e-06,-0.026381051356332005,1066
MBJC,HPPL,0.004482629656190884,0.0002250447195738911,-0.016002926180491213,1066
MBJC,HURJA,2.1309335350779207e-07,3.023595033443661e-11,-0.04166057680754538,1066
MBJC,ACLBSL,0.0021525514373685974,0.002967910046639081,-0.011605874917763267,1066
MBJC,CIT,0.006823425817657593,0.003024611544566313,-0.017119450315089803,1066
MBJC,C30MF,0.010922250879565892,0.000716797239741977,-0.09150310295404383,470
MBJC,CGH,0.03656485409103803,0.0068377962611928375,-0.013224142824958495,1066
MBJC,SHPC,0.001693608121078584,0.026464815729201126,-0.012142746451415165,1066
MBJC,MEN,0.016297029414984433,0.00022093434613581277,-0.015119022332152496,1066
MBJC,STC,0.0036267802484875964,0.023720220123719115,-0.011642157340246685,1066
MBJC,JOSHI,2.3176494105381603e-05,9.580314320647343e-06,-0.03116297198510089,1066
MBJC,NCCD86,0.023179238091928185,0.012662915459216354,-0.014166476887357945,1060
MBJC,NICGF,0.012180259227766412,0.00048541301392945174,-0.021771357539974143,1066
MBJC,UPPER,0.03514755012199952,0.00535252640279908,-0.00942833708895714,1066
MBJC,SBL,0.003948652831658985,0.0001940212244690057,-0.01782704720663008,1066
MBJC,RADHI,0.007617704513652057,0.03157294402060703,-0.010921430955546601,1066
MBJC,SANIMA,3.606697807848176e-05,2.1199316944010023e-05,-0.02350550457722505,1066
MBJC,SALICO,0.009401571528010685,0.00023213236011770396,-0.017051511182450168,1066
MBJC,NICFC,0.00175966128584157,0.0015605818793128618,-0.03521888142803828,806
MBJC,PSF,0.010411518109933633,0.0004883912386595263,-0.021787604164817495,1066
MBJC,NICSF,0.0027599492810446123,0.0005061601629419992,-0.02555105014780641,1066
MBJC,NABIL,0.03187188885450211,0.0009499346539905978,-0.01115562480410241,1066
MBJC,SKBBL,0.00042061171295682394,8.771933933363693e-05,-0.024091161447931782,1066
MBJC,SBIBD86,0.018122026750762733,0.004116778658299059,-0.016153434136997196,1064
MBJC,SIGS2,0.0015087657416234506,0.00012772782518979657,-0.02434165881186798,1066
MBJC,ADBL,0.007848661992878599,0.00011637703699914501,-0.014172813643653248,1066
MBJC,SBI,0.00030287007618731335,0.0009170440947528808,-0.019386351167538802,1066
MBJC,SIGS3,0.0061443355182367616,0.0006884016822501696,-0.10310750168200974,327
MBJC,NTC,0.0007914797067850182,5.584456080549522e-06,-0.02346597621119901,1066
MBJC,BBC,6.171924181238281e-06,1.5657362736011985e-07,-0.030162613847918348,1066
MBJC,SBLD83,0.009173445470137579,0.008836136072896328,-0.014732194824183406,1060
MBJC,SRLI,9.693836215767862e-06,5.170696148476109e-06,-0.03103556247964731,1066
MBJC,LICN,0.0004236148045737863,0.00016949327613842698,-0.02330296849311199,1066
MBJC,PRSF,0.0007772798768268174,0.00010607365271797494,-0.09558402812967862,537
MBJC,SMATA,0.001244282175405118,6.587446000208765e-05,-0.019106115493061585,1066
MBJC,NBL,0.010237360696770241,0.0009415903518132307,-0.015593277565225603,1066
MBJC,SBD87,0.0019716255041242396,0.0001478709325591333,-0.02172808711194856,1065
MBJC,CBBL,4.0428355915289265e-05,9.467767783468705e-05,-0.022719126098978613,1066
MBJC,GUFL,0.002669198971545832,1.0563254445600587e-06,-0.02188176604385928,1066
MBJC,NMB,0.005409958585827523,2.223180885914104e-05,-0.016217960969789984,1066
MBJC,SHIVM,0.001352961074135853,1.137747020459661e-09,-0.012210854142302123,1066
MBJC,RMF1,0.0003761642892756899,4.3668902227430755e-05,-0.024288023899975066,1066
MBJC,UAIL,6.227756246886777e-06,0.0001284245718941415,-0.020484445613669394,1066
MBJC,BNT,0.0005461044768715056,0.0006478501645296892,-0.02011574987460584,1066
SAGF,KKHC,0.0017903520599489963,0.03950832932837501,-0.03673371213952245,622
SAGF,SPL,0.021982288845323446,0.0033521211443447553,-0.04782242502915189,622
SAGF,NYADI,0.02133358457335376,0.0445841137632428,-0.03430729683628823,622
SAGF,LVF2,1.0245023056869632e-08,2.083551572605572e-09,-0.1259758953413575,432
SAGF,HPPL,0.0019650018873494227,0.01794764852862266,-0.03554357364028007,622
SAGF,HURJA,0.0014415879741980096,0.0015430589683943102,-0.06034574764784565,622
SAGF,CIT,5.114826459190547e-05,0.00021413314199211672,-0.05085182239312745,622
SAGF,C30MF,6.06385269960169e-06,1.660448185616393e-07,-0.13047630099016455,470
SAGF,STC,0.0005126226022007645,0.009561921657411838,-0.03174382228243664,622
SAGF,GBBD85,0.010485449294777297,0.0007863787404743788,-0.05099293906880076,617
SAGF,CCBD88,7.981301814419072e-05,1.7926946814525344e-06,-0.08825937310029938,622
SAGF,NICGF,1.3881512877971991e-06,1.7144979520518957e-08,-0.11673571257783248,622
SAGF,CBLD88,0.011811812745292964,6.009602670553986e-07,-0.08540847734427581,620
SAGF,PRIN,6.037248400198439e-05,0.038229314292259405,-0.021672545316717997,622
SAGF,NICL,0.023617277062322094,0.012488718053522358,-0.024623448117863288,622
SAGF,SANIMA,0.0014871056665095353,0.015193653256697064,-0.033400601145510904,622
SAGF,NICFC,4.2088213222960374e-07,8.63024797767754e-09,-0.1476063417531537,622
SAGF,PSF,3.019246430785753e-08,2.8605088251657924e-06,-0.08298030275631535,622
SAGF,SBLD84,0.027235436643847866,0.00836989041315739,-0.0497106784602711,615
SAGF,UNL,0.02794798667099153,0.0007899578931227558,-0.029217930166362902,622
SAGF,NICSF,9.79848308021041e-08,8.090709784467911e-05,-0.07197366447078211,622
SAGF,SKBBL,4.909262028981159e-05,3.8084081999432093e-06,-0.08547041352914206,622
SAGF,SBIBD86,0.0039958919491203644,0.0006262621134677981,-0.06635539688085859,617
SAGF,OHL,0.00016331036564614304,0.004481520355980202,-0.03486005556914606,622
SAGF,SIGS2,0.022645976734279878,4.67020367996171e-06,-0.08019156791112697,622
SAGF,SIGS3,0.03312064738114375,0.000277361322234671,-0.11212269184757516,327
SAGF,NTC,0.016796249014643418,0.0010693151711265976,-0.06131061769752865,622
SAGF,BBC,0.0002882329383657013,3.0374331277121628e-05,-0.07917551098358798,622
SAGF,H8020,0.0013126708498423564,7.56387709402905e-05,-0.1599930971074879,317
SAGF,PRSF,4.1281613509628095e-10,4.702409163115487e-10,-0.17623297340688743,537
SAGF,SBD87,0.004194178955892613,0.001273622325753728,-0.05162965932264882,614
SAGF,GUFL,0.0038350207979849604,0.01531069334399172,-0.028883475687525435,622
SAGF,SHIVM,0.001620524585544938,0.0041869873479482515,-0.03824315146655132,622
SAGF,RMF1,6.840905463417003e-07,6.672947176842311e-09,-0.17214946743479936,622
SAGF,UAIL,5.734726006296681e-07,0.00039571551563474973,-0.04171735846852702,622
KSBBLD87,GBBD85,4.6591648095521406e-07,6.85848173294855e-08,-0.23730549473503462,269
KSBBLD87,CCBD88,0.00015766931285524644,6.2114276508446414e-06,-0.198751616035644,272
KSBBLD87,NCCD86,0.002645777607901704,5.4860914439287624e-05,-0.19371689257654662,268
KSBBLD87,SBID89,6.702372951794026e-07,3.200267667145114e-08,-0.3255332886801835,272
KSBBLD87,SBLD84,0.026728361447347426,0.004109763876214599,-0.12309498005302344,270
KSBBLD87,NICAD8283,0.014644946426050591,0.00010454146348897726,-0.1491225666183044,267
KSBBLD87,SBIBD86,3.8931213011710827e-05,0.002603831937813279,-0.12279100808616193,267
KSBBLD87,SBD87,0.00032425777184131314,0.00011709607033399386,-0.21746670752983027,267
KSBBLD87,MBLD87,4.353600946091747e-05,1.3546844317371581e-07,-0.31238641676847184,263
KSBBLD87,LBLD86,7.7436119484975e-05,0.0011142432063808304,-0.15235249830624323,260
KKHC,LVF2,0.00016413247592242437,0.01167050366934574,-0.03884195206021456,432
KKHC,C30MF,0.0004418941899371409,0.02814945429326986,-0.0368516049474743,470
KKHC,JOSHI,0.0037356895634581416,1.2422850335966424e-05,-0.0170976881470542,2150
KKHC,BHPL,0.04146070381005133,0.0034940174811701986,-0.029337028546617693,692
KKHC,NICFC,0.03521331814314872,0.023612201823122167,-0.022255126479452197,806
KKHC,SIGS2,0.00034017864954966016,0.014835723923527118,-0.014765028859196947,1415
KKHC,SIGS3,0.009148579515623773,0.002924634174119824,-0.08330613264423092,327
KKHC,BBC,0.023540536772372056,0.0016790919787275176,-0.01061243586982041,2630
KKHC,SRLI,0.0003955328106592131,1.696200881044301e-05,-0.019455985893889693,1181
KKHC,PRSF,0.006861977944792017,0.0483509532155196,-0.036815078829869334,537
KKHC,MEHL,0.031193636242748166,0.0399738352593646,-0.04093732685614634,428
KKHC,LBLD86,0.010177888639992761,0.01898566405529193,-0.013091003178922244,1303
KKHC,RMF1,0.005229932480968129,0.0029492869872359763,-0.02208906724562147,1181
NLICL,RURU,0.0071994932269851515,9.78680711309182e-06,-0.022539297398706325,1303
NLICL,LVF2,0.010622764697684394,0.0008628044665924801,-0.07513222611100084,432
NLICL,MBL,0.0026903151447934645,0.007731421656420769,-0.0048589458653957125,4874
NLICL,CGH,0.0009937897574661737,1.2562506836068634e-06,-0.015801672163313372,1388
NLICL,NCCD86,0.04124207710563938,0.012818731224949653,-0.013341201276684036,1198
NLICL,NICFC,0.0001327881743510821,2.4656244093732524e-06,-0.04925101417972204,806
NLICL,SIGS3,0.026821493234667947,0.006426063323202434,-0.07584146170702746,327
NLICL,SRLI,1.7799137236176594e-11,4.850211543917533e-13,-0.05100042233031701,1181
SLBSL,BHPL,5.414846804792501e-05,2.1668949350698206e-05,-0.04126371540117201,692
SLBSL,MLBS,0.00892654562512468,0.002239264075517591,-0.01594684126208345,1147
RHPL,RURU,0.030270539748776484,2.5622653178739076e-05,-0.01983272911286035,1303
RHPL,STC,0.030707626927710455,0.007010634514451543,-0.009938731116771527,1938
RHPL,BBC,0.011462074468084785,0.0017674227979637455,-0.013261702821883454,1939
RHPL,LICN,0.0039074075949014336,0.0003401241100380536,-0.018381619189516276,1939
RHPL,RMF1,0.04329261596051808,0.02662378841284806,-0.019964340442267203,1181
RAWA,IHL,0.030475779017564056,0.013102495511395256,-0.04051273507627468,510
RAWA,TSHL,0.007476430601909824,0.036115053783540074,-0.041245574549340296,471
RAWA,MCHL,0.006347823092819578,0.0040841308127709045,-0.0508820347723446,510
RAWA,MEL,0.000635451485562132,0.0029490839104629922,-0.04041256979522229,510
RAWA,NHDL,0.007490356970411572,0.002301511653656406,-0.05289414463264749,510
GCIL,SARBTM,0.00039640464386449107,1.659338097287129e-05,-0.12219107541712995,252
GCIL,SBLD83,0.013415779769775468,0.00927887249967102,-0.051695550483845554,352
SPL,CIT,0.02284079257112982,0.0005160550615925158,-0.048291936406169925,630
SPL,STC,0.008522872033590336,0.0002609827101274723,-0.05263587298148778,630
SPL,KDL,0.03689497298426077,0.0057784190594560424,-0.030596917856289468,614
SPL,NICGF,0.024612038974684388,0.00012032633811565738,-0.05236412889035894,630
SPL,SBL,0.04460634648456092,0.0003511072407458914,-0.036528810247529735,630
SPL,SANIMA,0.013447876656822138,0.0011143552579170166,-0.04210343888036353,630
SPL,NICSF,0.02726761984391979,0.0004355724173704115,-0.048251571884340136,630
SPL,SKBBL,0.025312535594996043,0.001415722633441585,-0.039425827989461155,630
SPL,OHL,0.0018480254267444522,0.0012973464773841543,-0.04487244296866286,630
SPL,SIGS2,0.013370674916190728,1.386679766192991e-05,-0.05285438356595992,630
SPL,ADBL,0.02877591591510046,0.0004822513050249529,-0.03209676809580568,630
SPL,SBI,0.036268918421128914,0.0028699559960724545,-0.031067768954179,630
SPL,NTC,0.01997999310990165,0.0005384451720203151,-0.04025432386933941,630
SPL,BBC,0.028786405469708707,0.00019178154794592534,-0.05779694947952336,630
SPL,LICN,0.016542182559568352,0.0017345258049599442,-0.03421551165001649,630
SPL,CBBL,0.0006156401938538692,0.00015450354488698962,-0.04940873581980984,630
SPL,RMF1,0.049455784785170966,0.0011878986051201388,-0.03772523224748198,630
SPL,UAIL,0.029384557234556963,0.0128371406986149,-0.033790815997239244,630
SPL,BNT,0.025202136210378152,0.0008455357678623361,-0.040814022425873286,630
NWCL,RURU,0.0018275110632271353,0.00028631604353576646,-0.0385127342109211,341
NWCL,NYADI,0.04551905436696963,0.008271524274715383,-0.041713392848049424,341
NWCL,LVF2,0.002294019994534376,0.0018619254440408197,-0.04036886816574278,341
NWCL,MBL,0.00026066183433241596,6.860019479639203e-05,-0.04676380651674542,341
NWCL,BPCL,0.002468611859449154,0.002357155430882914,-0.03805323406236352,341
NWCL,HPPL,0.0020377517370740636,0.00026429635274651577,-0.059969298113555614,341
NWCL,DOLTI,0.009777035886996022,0.02826748641239709,-0.04397074140674222,341
NWCL,IHL,5.437511639493795e-06,0.011423426928650084,-0.047720873392190395,341
NWCL,HURJA,0.008336577212122708,0.0023109055246151263,-0.04392234346676052,341
NWCL,CIT,0.0009277565464042173,7.450192773785527e-05,-0.04259558792150389,341
NWCL,MLBSL,0.0008174933114978611,0.0001659462916367384,-0.043559576284926335,341
NWCL,C30MF,0.0007035391330981732,0.0028165695657971293,-0.04393261378510403,341
NWCL,CGH,6.812886281179537e-05,3.5307245817343306e-06,-0.044567383848105296,341
NWCL,GMFIL,1.4399400538019408e-06,0.014449733458628768,-0.036278129918210285,341
NWCL,SHPC,0.0018155982566889644,0.010352557007652901,-0.030913398678617365,341
NWCL,MEN,0.0003879004050698878,0.00012132453845585971,-0.05005025843820694,341
NWCL,STC,0.0002516424223983032,7.596237205913211e-06,-0.053040205128124004,341
NWCL,GBBD85,0.016549844736808175,0.00644507264016879,-0.03236051718963184,337
NWCL,KDL,0.0058377580532194984,0.002762941571962907,-0.03730239005659084,341
NWCL,CCBD88,0.025408029628825848,0.008477781327220591,-0.03293293384724124,341
NWCL,MMKJL,0.0006190516629355945,0.00046175231862058413,-0.06115231189344466,341
NWCL,NCCD86,0.012924396550942971,0.003722876593175916,-0.03423215617137067,333
NWCL,MCHL,4.67513343109504e-05,0.00860902626199032,-0.043205676481034315,341
NWCL,NICGF,0.005152326326383061,0.003983385128261975,-0.03934027135913063,341
NWCL,CBLD88,0.02342035235396323,0.009967399001637815,-0.03492855107466109,340
NWCL,UPPER,0.0015145236758505245,0.00022970680514479406,-0.03336709207923377,341
NWCL,PRIN,0.0031515335114375063,0.0003937236128142688,-0.04264721264821013,341
NWCL,BHPL,0.015410490021094717,0.003325154102304486,-0.05503817280461021,341
NWCL,SONA,0.037989835595011644,0.006557753718147309,-0.029154662950294293,341
NWCL,HBL,0.0006047436797986942,0.00012498688899517776,-0.045959936368202614,341
NWCL,MEL,0.006450998763014676,0.0007613371218056027,-0.05237566014789469,341
NWCL,SBID89,0.013625248241016888,0.004793715553956201,-0.04487135871172654,328
NWCL,SBL,3.98886231978124e-06,0.00017146281707040056,-0.04759006130130538,341
NWCL,NICL,0.005496297806481958,0.001313285959387804,-0.03645257322710726,341
NWCL,SIKLES,0.00010935632855968735,0.002388745984185672,-0.0483429695257479,341
NWCL,RADHI,0.00321502026263755,0.02052046814878842,-0.031069804895850085,341
NWCL,SANIMA,1.6631577557194724e-05,4.0222997249247315e-05,-0.05095072103282034,341
NWCL,SALICO,0.0008169281311376569,0.00028092014960476324,-0.03726023908475656,341
NWCL,NICFC,0.010004210316265819,0.0036871065770044424,-0.03748241405528488,341
NWCL,PSF,0.0008022484028078382,0.0005844947728181899,-0.04765985493567666,341
NWCL,UNL,0.00015105520101779416,0.0002407489307928504,-0.053430160417975,341
NWCL,NHDL,0.0009440435894046238,0.0002589820074457806,-0.06896797931729236,341
NWCL,NICSF,0.0018074901875494895,0.0003961685283122895,-0.05301641760875678,341
NWCL,HEIP,0.008823330300903477,0.0020926201190390975,-0.03987376329284831,338
NWCL,NABIL,0.0001318977141891145,2.8838018405919005e-05,-0.04925187261359951,341
NWCL,NICAD8283,0.042816814722591696,0.008249927039182451,-0.0307178937041137,335
NWCL,SKBBL,0.0015567530627175214,0.0006197317601005337,-0.03653284356366075,341
NWCL,OHL,0.0006680096194247466,9.343186427934718e-05,-0.045970892661429466,341
NWCL,SIGS2,0.00018984343962925602,0.0009779474661106681,-0.04759648589652431,341
NWCL,ADBL,4.3764944694348196e-05,0.00035774011501787787,-0.044956273309123766,341
NWCL,RIDI,0.004063363425263383,0.001033599767277732,-0.043275989234891205,341
NWCL,SBI,0.0011029173214188363,0.002019980659027926,-0.039809015083170196,341
NWCL,SIGS3,0.0035883646240730416,0.004662241657980398,-0.05535926916513166,327
NWCL,NIMB,0.0005804521245902982,0.0002871049352272397,-0.04481731030151663,341
NWCL,RMF2,1.7006294024275294e-05,0.002459639702691725,-0.04146136399939465,341
NWCL,BGWT,0.010058338598831495,0.02894645860593905,-0.037316841241851965,341
NWCL,NTC,0.0005252233177850493,0.0001798012340067181,-0.03723871285345573,341
NWCL,BBC,0.00013493830264744018,0.00013440297287260357,-0.04357656136956267,341
NWCL,H8020,0.007244855042234349,0.037019251600776945,-0.051447539371738266,317
NWCL,UMRH,0.00025382415595445306,3.885461021444349e-05,-0.054359358247483024,341
NWCL,SRLI,0.0014914442307691633,0.00027112301407028434,-0.04176737804783637,341
NWCL,LICN,0.0026292350199235894,0.003221686755253835,-0.0331837389696712,341
NWCL,PRSF,0.0025155546428091645,0.0020650885151774364,-0.04126811485116953,341
NWCL,NBL,0.0005038329454576262,7.214615424478116e-05,-0.044994979372796146,341
NWCL,CBBL,0.00025323958259777346,0.00028208080425142325,-0.042019814182972355,341
NWCL,MEHL,1.8694374355872654e-05,0.0025432428758881036,-0.05323796574752729,341
NWCL,NMB,0.00038625743420575104,6.538475954997052e-05,-0.05128921567397836,341
NWCL,SHIVM,0.002832234440880585,0.0004030198300982944,-0.040532440978252794,341
NWCL,RMF1,0.0021203672592387387,0.0012738706866024002,-0.04226384804429502,341
NWCL,UAIL,0.002535809938095786,0.00033508445064524967,-0.04371209461623107,341
NWCL,BNT,0.00479161477693539,0.00124395413757023,-0.04040587598878141,341
RURU,MBL,3.5400408384245326e-07,6.32179558984323e-07,-0.033893465746936996,1303
RURU,BPCL,5.195748613093086e-06,1.6108824723242395e-05,-0.026705940041234878,1303
RURU,HPPL,0.0007826483406706672,0.000300868686710459,-0.017191184017174198,1303
RURU,HURJA,7.019221657267286e-06,3.809663578986246e-05,-0.022339192058461955,1303
RURU,CIT,0.005429293419929467,0.005559746480426349,-0.012684541235550467,1303
RURU,CGH,0.04861665679706207,1.4920738767308043e-08,-0.027742147463875058,1303
RURU,MEN,0.0009976465418741485,1.0241402181218588e-05,-0.030864455109758646,1303
RURU,STC,0.0029181225880976886,0.004598707023422049,-0.010139785301346281,1303
RURU,NCCD86,0.0011895626056747089,0.041136162522539675,-0.013604316462050828,1198
RURU,NICGF,0.0044778266488500655,0.003471469494578163,-0.018835891710814318,1303
RURU,UPPER,1.7670853846376006e-07,2.6475196724601674e-06,-0.017621969664464724,1303
RURU,HBL,1.660416109680017e-06,7.923124905643916e-05,-0.018176701006787584,1303
RURU,SBL,1.6209371202404524e-07,2.471131444230598e-06,-0.02881425013084192,1303
RURU,SANIMA,3.2195620154322554e-05,0.00018712213425292357,-0.020951494751710827,1303
RURU,PCBLP,0.01904974675863158,0.027224783410163468,-0.014585611541450258,1289
RURU,SALICO,2.063992958914641e-07,7.617853860256925e-09,-0.03325393769199532,1303
RURU,NICSF,0.029911555227519857,0.035866336904799914,-0.017468627666241483,1176
RURU,NABIL,4.969725694206197e-06,0.00011812880229828921,-0.019499393057632528,1303
RURU,NICAD8283,0.003520119744500203,0.0006951097039462566,-0.019257272552493328,1297
RURU,SKBBL,0.00012755105706062586,1.0103841795931623e-06,-0.0296023971185447,1303
RURU,SBIBD86,0.02756059127417353,0.004141480765260952,-0.01826914718748459,1294
RURU,SIGS2,0.00029250993711887283,3.183209809968629e-07,-0.04091369973072328,1303
RURU,ADBL,3.7353681913742757e-06,7.310445129183783e-05,-0.021930902243431725,1303
RURU,SBI,0.000777350489149789,0.002176913812726317,-0.016855227019061704,1303
RURU,NIMB,0.0012554769151713573,0.008496207088965884,-0.00961167588102823,1303
RURU,NTC,0.00033272345687333614,7.717328400472144e-06,-0.024952913245250796,1303
RURU,BBC,0.00010366223690767285,3.4321341549972967e-08,-0.02334214953254054,1303
RURU,SBLD83,0.0031780599078882954,0.0011343256924454537,-0.01824731064501156,1297
RURU,SRLI,0.02312488383350328,3.0702518114054233e-06,-0.02575995043936717,1181
RURU,LICN,0.00017539165675138426,5.749825031157912e-05,-0.022157804673502996,1303
RURU,NBL,1.4257139830782254e-08,1.0510273118690096e-07,-0.031404186199861774,1303
RURU,CBBL,9.616013604532266e-06,4.286241524947026e-08,-0.0338802101776367,1303
RURU,LBLD86,0.000705848457532333,0.00014786294895272658,-0.022573152268531554,1298
RURU,GUFL,0.0013537255513114393,0.03664142682672871,-0.009577903031285976,1303
RURU,NMB,5.875740200986762e-08,4.618836604331552e-06,-0.021211442913371428,1303
RURU,SHIVM,3.807641916396111e-07,0.0008808719918284238,-0.007158705448125817,1303
RURU,RMF1,0.03381353763212822,4.522461955220407e-05,-0.038326815633417936,1181
RURU,UAIL,0.0036437458745117186,0.01754076326797463,-0.009832701345588576,1303
RURU,BNT,0.0015809059324441612,0.03242734934037143,-0.01182459601472158,1303
NYADI,LVF2,4.3783822589165e-06,0.013684980684844509,-0.037428552428199445,432
NYADI,HPPL,0.005315464227942397,2.4161636456321115e-08,-0.057353661486191226,1093
NYADI,CYCL,0.04689427469031897,2.8655085873066314e-05,-0.030599763301732634,897
NYADI,MMKJL,0.003916674017275298,0.0316300404183676,-0.043292543388838416,372
NYADI,BHPL,0.018592845850495286,0.0011286959675080028,-0.0344552860061643,692
NYADI,SIGS2,0.034150245829221694,0.028750733865092377,-0.019537635917544267,1093
NYADI,SIGS3,0.008420725725819537,0.0011489177611699482,-0.09749323617501195,327
NYADI,NTC,0.03583725101079047,0.02185251637092047,-0.02022978805921664,1093
NYADI,PRSF,0.030056847815153897,0.037315432952400966,-0.039038231701387725,537
NYADI,SHIVM,0.014475403811330596,0.007277086934071952,-0.010788348795319296,1093
LVF2,HURJA,8.375833805171435e-07,0.0003198565375069988,-0.06510137566952223,432
LVF2,CIT,0.0038252838944441312,0.0004046110806120438,-0.05696472104434891,432
LVF2,MLBSL,1.6604767465233267e-05,9.419897627778188e-05,-0.0824949618992749,432
LVF2,C30MF,0.005737196283519019,1.4037404831528274e-06,-0.10968524976617869,432
LVF2,CYCL,0.0008784952103610627,0.03314788017899333,-0.028720963664418838,432
LVF2,STC,0.012003597698121564,0.020448348439167895,-0.03870328577214209,432
LVF2,CCBD88,1.6012415419523597e-07,7.253254452535986e-09,-0.10605004165900161,429
LVF2,SHINEP,0.02357743295381797,0.00941411413731097,-0.07901620238152653,407
LVF2,NICGF,7.790062822158488e-10,5.216155031401329e-10,-0.14786109126919345,432
LVF2,CBLD88,3.76966952535218e-05,1.2293372398345666e-06,-0.09352737725126863,431
LVF2,PRIN,1.6139860807763421e-09,0.006454325031215081,-0.03833900452060279,432
LVF2,BHPL,1.5637294319774725e-06,0.045867075790990454,-0.028637562951728507,432
LVF2,NICL,5.447099278390735e-07,0.0007365365084935667,-0.05210507027501131,432
LVF2,SALICO,0.0003765238631415554,5.2046119824066653e-05,-0.09132024255176598,432
LVF2,NICFC,0.004144736396504678,1.3031440111855118e-06,-0.11385888660578641,432
LVF2,PSF,6.0790524803748384e-09,9.10403930389364e-06,-0.08397462701599304,432
LVF2,UNL,4.120636881674515e-06,0.0002958784471267428,-0.060538982808782026,432
LVF2,NICSF,0.0002681528332409237,0.0001527641371303962,-0.06424378675919257,432
LVF2,SKBBL,4.0321613160355214e-07,1.20752223469899e-06,-0.08998072186473696,432
LVF2,SBIBD86,2.8046627415776064e-05,5.363449721048222e-06,-0.07059021319317595,431
LVF2,OHL,0.014795297850976639,0.029050707470738648,-0.03740742703812078,432
LVF2,SIGS2,2.1383140437970436e-09,4.3560556432935706e-10,-0.15885738549162282,432
LVF2,SIGS3,0.006036429198790989,0.00028986632680448235,-0.11242303052227096,327
LVF2,RMF2,6.4415028662293285e-09,4.780384671241002e-07,-0.0920824263979617,432
LVF2,NTC,0.0014161995134248622,0.0004096726061473441,-0.07154459092547812,432
LVF2,BBC,3.815333870771655e-06,4.2240201123864323e-07,-0.12242857609084358,432
LVF2,H8020,0.049533476674719155,5.130731711694026e-06,-0.15879985498104232,317
LVF2,SRLI,0.003542579105517654,0.008260114770121741,-0.06445410844186394,432
LVF2,PRSF,4.2795637943131304e-05,1.0056251818434146e-06,-0.09354227325924142,432
LVF2,SBD87,0.04611851681241923,4.2362358061026314e-06,-0.0736887155301714,428
LVF2,MKHC,6.525789817946257e-08,0.027119989239904264,-0.029272720440998365,432
LVF2,CBBL,0.001373957628382919,0.00019927540816747248,-0.07719326900999228,432
LVF2,GUFL,0.0032539634415741582,0.032279250829193695,-0.031400419547106935,432
LVF2,SHIVM,0.008460812867927594,0.0016230109999044251,-0.053923077695980426,432
LVF2,RMF1,9.273698021135046e-09,1.889244041826809e-08,-0.11645662158564765,432
LVF2,UAIL,2.8263604651355575e-08,0.002595134758033807,-0.053548186250172214,432
LVF2,BNT,0.004973311446010687,0.00042167616879833296,-0.07476420726571445,432
MBL,LICN,0.012544455651997705,0.019388355249506165,-0.004221042874627576,4881
RBBD83,GBBD85,3.926664788074204e-06,6.997152918508777e-05,-0.12400030035864378,338
RBBD83,NCCD86,0.004186203577407381,0.01766321068149746,-0.07940551975513166,333
RBBD83,CBLD88,0.009870667381013006,0.0017559782075449038,-0.10882488084655398,341
RBBD83,SBIBD86,0.0036854614559163183,0.006736344471732691,-0.07709477910309386,340
RBBD83,MBLD87,0.0011551928870300202,0.028197677194605166,-0.09117191285874778,295
RBBD83,LBLD86,0.0015406446580852032,0.0010877429196624417,-0.09294027071199543,336
BPCL,HPPL,0.013370939674434342,0.02947806545382949,-0.006336813832859181,2655
BPCL,SIGS2,0.0008842751452923483,0.0027676025941538733,-0.023266205192686087,1415
BPCL,RMF1,0.024693846763725352,0.009732339735089584,-0.023394118593318664,1181
HPPL,ACLBSL,0.01957360093972287,0.004328435875900844,-0.014763168456690665,1581
HPPL,CYCL,0.02312111763926656,7.359654333457845e-05,-0.028754798688302403,897
HPPL,MMKJL,0.0016859608911917387,0.00025640496198197445,-0.06813411884163158,372
HPPL,NCCD86,0.02188342815133138,0.0038965182287929783,-0.011020409540718814,1198
