Stock A,Stock B,Best Rolling Window,Z Entry Threshold A,Z Entry Threshold B,Z Exit Threshold,Stop Loss Threshold,Final Cumulative Returns,Final Sharpe Ratio,Final Sortino Ratio,Final Max Drawdown,Total Trades,Win Rate,Profit Factor,Average Profit,Average Loss,Timestep 1,Timestep 2,Timestep 3,Timestep 4,Timestep 5,Timestep 6,Timestep 7,Timestep 8,Timestep 9,Timestep 10,Timestep 11,Timestep 12,Timestep 13,Timestep 14,Timestep 15,Timestep 16,Timestep 17,Timestep 18,Timestep 19,Timestep 20,Timestep 21,Timestep 22,Timestep 23,Timestep 24,Timestep 25,Timestep 26,Timestep 27,Timestep 28,Timestep 29,Timestep 30,Timestep 31,Timestep 32,Timestep 33,Timestep 34,Timestep 35,Timestep 36,Timestep 37,Timestep 38,Timestep 39,Timestep 40,Timestep 41,Timestep 42,Timestep 43,Timestep 44,Timestep 45,Timestep 46,Timestep 47,Timestep 48,Timestep 49,Timestep 50,Timestep 51,Timestep 52,Timestep 53,Timestep 54,Timestep 55,Timestep 56,Timestep 57,Timestep 58,Timestep 59,Timestep 60,Timestep 61,Timestep 62,Timestep 63,Timestep 64,Timestep 65,Timestep 66,Timestep 67,Timestep 68,Timestep 69,Timestep 70,Timestep 71,Timestep 72,Timestep 73,Timestep 74,Timestep 75,Timestep 76,Timestep 77,Timestep 78,Timestep 79,Timestep 80,Timestep 81,Timestep 82,Timestep 83,Timestep 84,Timestep 85,Timestep 86,Timestep 87,Timestep 88,Timestep 89,Timestep 90,Timestep 91,Timestep 92,Timestep 93,Timestep 94,Timestep 95,Timestep 96,Timestep 97,Timestep 98,Timestep 99,Timestep 100,Timestep 101
KPCL,HDHPC,14.0,-1.0911857076906848,2.1711331251038746,-0.15887934004767756,0.15000000000000002,12820.807424076593,3.134710197654669,7.536356778987804,0.0019999999999997875,7,0.7142857142857143,1.77317620650954,31.598000000000003,44.55,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10532.63565891473,10544.228112439056,10523.139656214178,10523.139656214178,10523.139656214178,10523.139656214178,10523.139656214178,10523.139656214178,10523.139656214178,10523.139656214178,10523.139656214178,10523.139656214178,10523.139656214178,10523.139656214178,10523.139656214178,10523.139656214178,10523.139656214178,10523.139656214178,10523.139656214178,10523.139656214178,10523.139656214178,10523.139656214178,10523.139656214178,10523.139656214178,10523.139656214178,10523.139656214178,10523.139656214178,10523.139656214178,10523.139656214178,10523.139656214178,10523.139656214178,10523.139656214178,10774.50460754972,10763.73010294217,10763.73010294217,10763.73010294217,10763.73010294217,10763.73010294217,10763.73010294217,10763.73010294217,10763.73010294217,10869.963439175555,10859.093475736381,10859.093475736381,10859.093475736381,10859.093475736381,10859.093475736381,11690.473130230725,11678.782657100495,11678.782657100495,11678.782657100495,11678.782657100495,11678.782657100495,11678.782657100495,11678.782657100495,11678.782657100495,11678.782657100495,11678.782657100495,11678.782657100495,11678.782657100495,11678.782657100495,11678.782657100495,11770.455933355788,11758.685477422432,11758.685477422432,11758.685477422432,11758.685477422432,11758.685477422432,11758.685477422432,11758.685477422432,11758.685477422432,11758.685477422432,11758.685477422432,11758.685477422432,11758.685477422432,11758.685477422432,11758.685477422432,11758.685477422432,11758.685477422432,11758.685477422432,12584.155194694535,12833.641065141734,12820.807424076593,12820.807424076593
KPCL,AKPL,17.0,-1.8021035396164884,2.3570188288542595,-0.26171199275793733,0.05,11859.578368832676,2.755553241750784,6.705220751516432,0.001000000000000139,5,0.6,3.0912393162393172,36.167500000000004,17.549999999999997,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10286.789824348878,10276.503034524529,10276.503034524529,10276.503034524529,10276.503034524529,10276.503034524529,10276.503034524529,10276.503034524529,10276.503034524529,10276.503034524529,10276.503034524529,10276.503034524529,10276.503034524529,10276.503034524529,10276.503034524529,10276.503034524529,10276.503034524529,10276.503034524529,10276.503034524529,10276.503034524529,10276.503034524529,10276.503034524529,10276.503034524529,10276.503034524529,10276.503034524529,10276.503034524529,10276.503034524529,10276.503034524529,10276.503034524529,10276.503034524529,10276.503034524529,10276.503034524529,10276.503034524529,10276.503034524529,10276.503034524529,10276.503034524529,10276.503034524529,10276.503034524529,10377.927651430487,10367.549723779057,10367.549723779057,10367.549723779057,10367.549723779057,10367.549723779057,10813.989920505312,10803.175930584805,10803.175930584805,10803.175930584805,10803.175930584805,10803.175930584805,10803.175930584805,10803.175930584805,10803.175930584805,10803.175930584805,10803.175930584805,10803.175930584805,10803.175930584805,10803.175930584805,10803.175930584805,10887.976081473555,10877.08810539208,10877.08810539208,10877.08810539208,10877.08810539208,10877.08810539208,10877.08810539208,10877.08810539208,10877.08810539208,10877.08810539208,10877.08810539208,10877.08810539208,10877.08810539208,10877.08810539208,10877.08810539208,10877.08810539208,10877.08810539208,10877.08810539208,11640.668937649356,11871.449818651326,11859.578368832676,11859.578368832676
HDHPC,DHPL,5.0,-1.5303957775750363,1.155316459382937,0.010556708960820393,0.05,13812.457487775462,3.685712234182113,1.6392286978575394,0.01836850646745531,13,0.6923076923076923,4.4154296875000005,12.559444444444445,6.399999999999999,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10228.461538461539,10218.233076923078,10218.233076923078,10218.233076923078,10218.233076923078,10218.233076923078,10218.233076923078,10218.233076923078,10218.233076923078,10601.023808343196,10768.284406208164,10757.516121801955,10757.516121801955,10757.516121801955,10757.516121801955,10757.516121801955,10757.516121801955,10774.41288876962,10763.63847588085,10763.63847588085,10763.63847588085,10763.63847588085,10763.63847588085,10763.63847588085,10763.63847588085,10763.63847588085,10763.63847588085,10763.63847588085,10793.646195268157,10782.852549072888,10782.852549072888,10782.852549072888,10782.852549072888,10782.852549072888,10782.852549072888,10782.852549072888,11305.820897702924,11509.43339964431,11497.923966244665,11497.923966244665,11497.923966244665,11497.923966244665,11497.923966244665,11486.426042278421,11474.939616236145,11474.939616236145,11474.939616236145,11474.939616236145,11474.939616236145,11474.939616236145,11309.331629435634,11298.022297806196,11298.022297806196,11298.022297806196,11298.022297806196,11298.022297806196,11699.347698558704,11687.648350860145,11687.648350860145,11687.648350860145,11687.648350860145,11687.648350860145,11687.648350860145,11572.476316069378,11560.90383975331,11560.90383975331,11560.90383975331,11560.90383975331,12560.92202189197,12548.36109987008,12548.36109987008,13118.939842027741,13105.820902185715,13105.820902185715,13105.820902185715,13105.820902185715,13105.820902185715,13105.820902185715,13105.820902185715,13119.084942253721,13105.965857311465,13105.965857311465,13105.965857311465,13105.965857311465,13105.965857311465,13105.965857311465,13105.965857311465,13105.965857311465,13105.965857311465,13826.28377154701,13812.457487775462,13812.457487775462,13812.457487775462
HDHPC,API,10.0,-1.0077392706684338,2.9685531884577383,-0.17340096025239427,0.05,12306.983427345542,2.896251219491976,2.149474490409077,0.009028710711493453,9,0.5555555555555556,6.122619047619042,20.571999999999996,4.200000000000003,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10149.695817490492,10139.546121673002,10139.546121673002,10139.546121673002,10220.891202213039,10210.670311010825,10210.670311010825,10210.670311010825,10210.670311010825,10210.670311010825,10210.670311010825,10210.670311010825,10210.670311010825,10210.670311010825,10210.670311010825,10210.670311010825,10210.670311010825,10210.670311010825,10325.743938994427,10315.418195055432,10315.418195055432,10315.418195055432,10315.418195055432,10315.418195055432,10315.418195055432,10315.418195055432,10315.418195055432,10315.418195055432,10232.51578408829,10308.735941031184,10298.427205090153,10298.427205090153,10298.427205090153,10298.427205090153,10298.427205090153,10298.427205090153,10298.427205090153,10298.427205090153,10298.427205090153,10429.525947749004,10419.096421801254,10419.096421801254,10419.096421801254,10419.096421801254,10419.096421801254,10419.096421801254,10419.096421801254,11216.789599657704,11205.572810058047,11205.572810058047,11205.572810058047,11205.572810058047,11224.734643237307,11213.509908594067,11213.509908594067,11213.509908594067,11213.509908594067,11213.509908594067,11213.509908594067,11213.509908594067,11213.509908594067,11213.509908594067,11213.509908594067,11884.350622817645,11872.466272194828,11872.466272194828,11872.466272194828,11872.466272194828,11872.466272194828,12319.302730075617,12306.983427345542,12306.983427345542,12306.983427345542,12306.983427345542,12306.983427345542,12306.983427345542,12306.983427345542,12306.983427345542,12306.983427345542,12306.983427345542,12306.983427345542,12306.983427345542,12306.983427345542,12306.983427345542
HDHPC,AKPL,14.0,-1.3525323163442344,1.3716183343723827,-0.2621105503457988,0.1,15221.174181565033,3.5617946851189015,14.07546701799819,0.0010000000000002928,8,0.75,67.69843750000022,18.052916666666665,1.5999999999999943,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10455.116279069765,10672.656066911464,10661.98341084455,10661.98341084455,10661.98341084455,10661.98341084455,10661.98341084455,10661.98341084455,10724.016768871285,10713.292752102414,10713.292752102414,10713.292752102414,10713.292752102414,10713.292752102414,10713.292752102414,10713.292752102414,10713.292752102414,10713.292752102414,10713.292752102414,10713.292752102414,10713.292752102414,10713.292752102414,10713.292752102414,10713.292752102414,10713.292752102414,10713.292752102414,10713.292752102414,10713.292752102414,10713.292752102414,10713.292752102414,10713.292752102414,10713.292752102414,10713.292752102414,10713.292752102414,10713.292752102414,10761.732609515295,10750.970876905782,10750.970876905782,10750.970876905782,10750.970876905782,11808.03642653419,11796.228390107655,11796.228390107655,11796.228390107655,11796.228390107655,11796.228390107655,11796.228390107655,12699.355737267639,12686.656381530373,12734.382374584702,12721.647992210119,12721.647992210119,12721.647992210119,12721.647992210119,12721.647992210119,12721.647992210119,12721.647992210119,12721.647992210119,12721.647992210119,13975.583936515884,13961.60835257937,13961.60835257937,13961.60835257937,13961.60835257937,13961.60835257937,13961.60835257937,13961.60835257937,13961.60835257937,13961.60835257937,13961.60835257937,13961.60835257937,13961.60835257937,15236.41059215719,15221.174181565033,15221.174181565033,15221.174181565033,15221.174181565033,15221.174181565033,15221.174181565033,15221.174181565033,15221.174181565033,15221.174181565033,15221.174181565033,15221.174181565033
HDHPC,UNHPL,28.0,-1.0756185822657904,2.278838268821703,0.3940324574955748,0.05,10925.703184169673,2.386428209901915,3.0415499723074277,0.0010000000000001084,5,0.8,2.536290322580645,19.65625,31.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10112.699386503067,10102.586687116564,10102.586687116564,10102.586687116564,10102.586687116564,10102.586687116564,10102.586687116564,10102.586687116564,10102.586687116564,10102.586687116564,10102.586687116564,10102.586687116564,10102.586687116564,10102.586687116564,10102.586687116564,10102.586687116564,10102.586687116564,10102.586687116564,10102.586687116564,10102.586687116564,10102.586687116564,10102.586687116564,10102.586687116564,10102.586687116564,10102.586687116564,10102.586687116564,10102.586687116564,10102.586687116564,10256.605544804986,10246.348939260182,10246.348939260182,10246.348939260182,10419.073107093423,10408.654033986331,10408.654033986331,10792.086343400477,10781.294257057078,10781.294257057078,10781.294257057078,10781.294257057078,10781.294257057078,10781.294257057078,10781.294257057078,10781.294257057078,10936.639823993666,10925.703184169673,10925.703184169673,10925.703184169673,10925.703184169673,10925.703184169673,10925.703184169673,10925.703184169673,10925.703184169673,10925.703184169673,10925.703184169673,10925.703184169673,10925.703184169673,10925.703184169673,10925.703184169673,10925.703184169673,10925.703184169673,10925.703184169673,10925.703184169673,10925.703184169673,10925.703184169673,10925.703184169673
DHPL,API,11.0,-1.2518434979392106,2.83953292920291,0.3471183838983737,0.05,11208.532465550155,2.4059514138493765,5.445494238256697,0.0010000000000000844,3,0.6666666666666666,9.811607142857154,27.472500000000004,5.599999999999994,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10374.615384615385,10364.240769230768,10364.240769230768,10364.240769230768,10364.240769230768,10364.240769230768,10364.240769230768,10364.240769230768,10364.240769230768,10364.240769230768,10364.240769230768,10364.240769230768,10364.240769230768,10364.240769230768,10364.240769230768,10364.240769230768,10364.240769230768,10364.240769230768,10804.495692341134,10922.230395401326,10911.308165005927,10911.308165005927,10911.308165005927,10911.308165005927,10911.308165005927,10911.308165005927,10911.308165005927,10911.308165005927,10911.308165005927,10911.308165005927,10911.308165005927,10911.308165005927,10911.308165005927,10911.308165005927,10911.308165005927,10911.308165005927,10911.308165005927,10911.308165005927,10911.308165005927,11219.752217767924,11208.532465550155,11208.532465550155,11208.532465550155,11208.532465550155,11208.532465550155,11208.532465550155,11208.532465550155,11208.532465550155,11208.532465550155,11208.532465550155,11208.532465550155,11208.532465550155,11208.532465550155,11208.532465550155,11208.532465550155,11208.532465550155,11208.532465550155,11208.532465550155,11208.532465550155,11208.532465550155,11208.532465550155,11208.532465550155,11208.532465550155,11208.532465550155,11208.532465550155,11208.532465550155,11208.532465550155,11208.532465550155,11208.532465550155,11208.532465550155,11208.532465550155,11208.532465550155,11208.532465550155,11208.532465550155,11208.532465550155,11208.532465550155,11208.532465550155,11208.532465550155,11208.532465550155,11208.532465550155,11208.532465550155,11208.532465550155,11208.532465550155,11208.532465550155
DHPL,AKPL,11.0,-1.0635447678487173,1.2258243186565412,-0.08051308003479529,0.05,12416.638521010866,2.645843273821042,0.8900063986804363,0.018590766624999956,9,0.5555555555555556,2.762775330396477,12.542999999999997,7.566666666666663,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10374.615384615385,10364.240769230768,10364.240769230768,10364.240769230768,10364.240769230768,10364.240769230768,10364.240769230768,10364.240769230768,10364.240769230768,10364.240769230768,10364.240769230768,10364.240769230768,10364.240769230768,10364.240769230768,10364.240769230768,10364.240769230768,10364.240769230768,10364.240769230768,10610.324248158859,10599.713923910698,10599.713923910698,10599.713923910698,10599.713923910698,10599.713923910698,10599.713923910698,10599.713923910698,10599.713923910698,10599.713923910698,10599.713923910698,10599.713923910698,10599.713923910698,10599.713923910698,10599.713923910698,10599.713923910698,10599.713923910698,10599.713923910698,10599.713923910698,10599.713923910698,10589.114209986787,10578.5250957768,10578.5250957768,10425.85429287763,10415.428438584753,10415.428438584753,10415.428438584753,10415.428438584753,10415.428438584753,10785.402570511873,10774.61716794136,10774.61716794136,10774.61716794136,10774.61716794136,10774.61716794136,10774.61716794136,10774.61716794136,10984.221559099477,11656.24532777623,11644.589082448456,11644.589082448456,12651.846038080248,12639.194192042167,12639.194192042167,12639.194192042167,12639.194192042167,12639.194192042167,12639.194192042167,12639.194192042167,12639.194192042167,12639.194192042167,12639.194192042167,12639.194192042167,12639.194192042167,12639.194192042167,12639.194192042167,12639.194192042167,12639.194192042167,12639.194192042167,12429.067588599464,12416.638521010866,12416.638521010866,12416.638521010866,12416.638521010866,12416.638521010866,12416.638521010866
DHPL,UNHPL,9.0,-1.2186924084784667,1.559234550786799,-0.3033914732395828,0.05,13062.044203358317,2.9139684411049505,1.365710582862124,0.015000449453608273,13,0.46153846153846156,1.4745243128964054,11.624166666666659,7.88333333333333,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,9921.662870159453,9911.741207289295,9911.741207289295,9911.741207289295,9911.741207289295,10283.050281746977,10272.76723146523,10272.76723146523,10272.76723146523,10272.76723146523,10272.76723146523,10272.76723146523,10272.76723146523,10272.76723146523,10272.76723146523,10272.76723146523,10272.76723146523,10272.76723146523,10272.76723146523,10272.76723146523,10272.76723146523,10445.434154657116,10434.988720502459,10434.988720502459,10434.988720502459,10434.988720502459,10434.988720502459,10434.988720502459,10468.032851450716,10457.564818599265,10457.564818599265,10457.564818599265,10457.564818599265,10457.564818599265,10457.564818599265,10457.564818599265,10457.564818599265,10457.564818599265,10457.564818599265,10447.107253780665,10426.213039273105,10415.78682623383,10415.78682623383,10415.78682623383,10415.78682623383,10415.78682623383,10415.78682623383,10918.82531957405,10907.906494254476,10907.906494254476,10907.906494254476,10765.803836111112,10755.038032275002,10755.038032275002,10755.038032275002,10755.038032275002,10755.038032275002,10755.038032275002,11819.78679747023,11750.422710151997,12004.80348287718,11992.798679394304,11992.798679394304,11992.798679394304,11992.798679394304,11992.798679394304,11992.798679394304,11992.798679394304,12337.358582239176,12325.021223656935,12325.021223656935,12325.021223656935,12325.021223656935,12325.021223656935,12325.021223656935,12337.495037893354,12325.15754285546,12325.15754285546,12325.15754285546,12325.15754285546,12247.734722234143,12235.486987511908,12235.486987511908,12235.486987511908,12235.486987511908,13075.119322680997,13062.044203358317,13062.044203358317,13062.044203358317
AKPL,UNHPL,8.0,-1.3635689950373742,1.3153617967343854,0.021758888203065374,0.05,14328.5407397595,3.5631496091507335,1.0987210959110305,0.021887842803815845,14,0.6428571428571429,6.776035502958576,12.723888888888887,4.225000000000001,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,9881.84317260027,9871.96132942767,9871.96132942767,9871.96132942767,9871.96132942767,9871.96132942767,10321.250360164642,10310.929109804476,10310.929109804476,10310.929109804476,10473.793113542044,10463.319320428503,10428.323013252439,10417.894690239187,10417.894690239187,10417.894690239187,10417.894690239187,10417.894690239187,10417.894690239187,10417.894690239187,10417.894690239187,10417.894690239187,10417.894690239187,10417.894690239187,10665.252101704535,10654.586849602829,10654.586849602829,10654.586849602829,10654.586849602829,10654.586849602829,10654.586849602829,10654.586849602829,10654.586849602829,10654.586849602829,10654.586849602829,10654.586849602829,10654.586849602829,10654.586849602829,10654.586849602829,10654.586849602829,10654.586849602829,10654.586849602829,10654.586849602829,10654.586849602829,10778.800450722885,10712.331181276762,11002.053067747973,10991.051014680224,10991.051014680224,10991.051014680224,10991.051014680224,10991.051014680224,11406.578361250153,11395.171782888901,11395.171782888901,11395.171782888901,11395.171782888901,11395.171782888901,11395.171782888901,11764.13671176943,11752.372575057661,11752.372575057661,11752.372575057661,11752.372575057661,11752.372575057661,12608.245023460015,12595.636778436554,12595.636778436554,12595.636778436554,12595.636778436554,12595.636778436554,12595.636778436554,12595.636778436554,12595.636778436554,12595.636778436554,12595.636778436554,12595.636778436554,12595.636778436554,13745.715305821488,13731.969590515668,13731.969590515668,13731.969590515668,13731.969590515668,13503.675596073343,13490.171920477269,13490.171920477269,14415.90414208671,14649.179681840478,14634.530502158637,14328.5407397595
